user_id,course_id,rating,enrollment_status,completion_status,timestamp
863,516394,1,No,Completed,2024-07-23
2549,112314,2,Yes,Completed,2024-05-11
3814,379814,5,No,Completed,2025-01-15
2273,802038,1,Yes,Completed,2024-12-29
4223,768366,2,Yes,In Progress,2024-08-27
4406,195196,1,Yes,Not Started,2024-11-18
3525,899702,5,No,In Progress,2024-11-22
4730,1231958,3,No,Not Started,2024-04-01
3951,835082,2,No,Not Started,2024-07-26
953,967424,4,Yes,In Progress,2024-10-12
1987,74782,2,No,Completed,2024-03-28
4304,1164488,3,No,Completed,2025-01-24
2084,782192,3,Yes,Not Started,2024-10-10
4711,407796,3,Yes,Completed,2024-06-10
1717,314462,5,No,In Progress,2024-06-03
1813,184780,2,No,Not Started,2024-08-25
1593,513846,4,Yes,Completed,2024-03-19
268,774648,2,Yes,Completed,2024-06-06
3364,1093734,5,Yes,Not Started,2024-08-26
1301,913966,4,No,Not Started,2024-02-21
4005,935108,2,No,Completed,2024-05-07
3060,413618,2,No,In Progress,2024-08-14
4873,476988,5,No,Not Started,2024-08-12
2141,774910,4,Yes,Completed,2024-12-13
4652,636858,1,No,In Progress,2024-09-20
932,914164,2,No,Completed,2024-05-12
4431,28172,4,No,Not Started,2024-03-21
2308,304414,4,Yes,Not Started,2024-04-26
403,1079078,3,Yes,Completed,2024-09-06
2654,855816,2,No,Completed,2024-10-01
3799,1094930,4,No,In Progress,2024-10-06
4151,774910,2,Yes,In Progress,2025-01-07
1439,419308,4,No,Completed,2024-07-25
2787,636548,1,No,Completed,2024-09-24
3331,248338,4,No,Completed,2024-08-19
3774,742106,5,No,In Progress,2024-11-29
3042,593460,5,No,In Progress,2025-02-06
4457,998100,3,No,Completed,2024-08-10
1257,654832,5,No,In Progress,2024-12-28
3785,53556,3,No,Completed,2024-10-02
3927,772480,4,Yes,In Progress,2024-10-14
4290,1051856,5,No,Not Started,2024-11-23
3032,1024844,2,Yes,In Progress,2025-01-04
2851,54246,2,No,In Progress,2024-05-06
3931,317572,3,Yes,Not Started,2024-06-09
2422,944886,3,No,Not Started,2024-12-22
830,501502,4,Yes,In Progress,2024-05-13
4110,493014,1,No,In Progress,2024-07-19
3858,922600,1,Yes,In Progress,2024-08-14
3512,212492,3,No,Completed,2024-09-04
4381,610890,4,Yes,Not Started,2024-08-21
3664,525034,2,Yes,In Progress,2025-01-15
3155,398456,5,No,Completed,2024-10-25
1309,811416,3,Yes,Not Started,2024-07-08
1475,838260,4,Yes,Completed,2025-01-03
2106,173548,1,Yes,Completed,2024-03-09
1919,507992,5,Yes,In Progress,2024-04-21
403,845794,4,Yes,Completed,2024-04-14
3445,658816,2,Yes,Completed,2025-01-22
564,399228,4,Yes,Not Started,2024-06-23
3445,457206,1,Yes,Not Started,2024-09-30
1834,560990,5,Yes,Not Started,2024-11-12
3219,468726,5,Yes,Completed,2024-09-30
189,1140232,5,Yes,In Progress,2024-09-24
1219,883828,5,Yes,Not Started,2024-12-20
1862,826366,1,No,Not Started,2024-12-09
4255,850294,5,No,In Progress,2024-03-19
3089,709160,3,Yes,Completed,2024-06-13
3981,1032234,4,Yes,Completed,2024-08-02
2846,933110,2,No,In Progress,2025-01-03
2011,424770,3,No,Completed,2024-09-05
5,701662,4,No,Completed,2024-08-31
2270,598516,1,Yes,In Progress,2024-04-14
4662,194692,3,No,In Progress,2024-03-04
2638,70640,5,No,Not Started,2024-12-10
3191,501140,4,No,Not Started,2024-10-28
3809,1112844,3,Yes,Completed,2024-10-05
17,1200530,4,Yes,Not Started,2024-11-21
3857,524248,5,Yes,In Progress,2024-09-17
4106,372234,5,Yes,Completed,2024-05-28
847,1045886,2,Yes,In Progress,2024-12-22
3234,537282,5,Yes,Not Started,2024-03-22
4718,676764,2,Yes,Not Started,2024-03-14
939,212438,1,No,In Progress,2024-08-01
2680,616564,2,Yes,In Progress,2024-02-18
3369,282044,4,No,In Progress,2024-12-13
1589,673016,4,No,In Progress,2024-12-27
221,517938,3,Yes,Not Started,2024-07-05
4043,1122832,3,Yes,Completed,2025-02-04
4472,1188410,4,Yes,Completed,2024-05-05
1435,586490,2,No,Not Started,2024-09-08
1815,958982,4,Yes,In Progress,2025-01-24
4179,429662,3,No,In Progress,2024-10-17
2553,861444,4,No,Completed,2024-10-29
663,599628,5,No,In Progress,2024-04-07
3219,521440,1,Yes,Not Started,2025-01-01
1526,750934,5,No,Not Started,2024-03-18
764,606494,3,No,Completed,2024-02-25
1424,100526,3,Yes,Not Started,2024-09-15
3829,308696,5,Yes,In Progress,2025-01-24
3523,546848,1,No,Not Started,2024-09-12
1010,515260,3,No,Not Started,2024-07-15
3722,631128,5,Yes,In Progress,2024-03-30
1839,352150,2,Yes,Not Started,2024-08-06
3294,1057040,3,Yes,In Progress,2024-09-20
604,838896,3,No,Completed,2024-02-18
826,464002,3,No,Completed,2024-03-26
308,412864,1,No,In Progress,2024-07-14
2655,596192,2,Yes,In Progress,2024-09-19
4864,691760,3,No,Completed,2024-08-25
4213,382824,1,Yes,Not Started,2024-03-17
3723,1266892,3,Yes,Completed,2024-10-17
358,905850,4,Yes,Not Started,2024-11-02
49,171598,2,No,Not Started,2025-01-21
289,773650,2,No,Completed,2024-08-12
3791,635716,2,No,Not Started,2025-01-01
4995,783686,1,No,In Progress,2024-05-15
1800,1163768,4,Yes,Not Started,2024-11-22
916,59725,5,No,In Progress,2024-05-23
4136,513782,1,No,Not Started,2024-10-26
210,207408,1,Yes,In Progress,2024-04-10
220,794036,3,No,In Progress,2024-08-03
2667,403100,3,Yes,In Progress,2025-02-05
2895,181268,1,Yes,Not Started,2024-10-04
1087,371896,4,No,In Progress,2025-02-05
1869,478598,1,Yes,In Progress,2024-03-18
2511,761938,4,No,In Progress,2024-07-03
3168,403764,2,No,Not Started,2024-03-11
1706,608090,2,No,Completed,2024-07-07
3740,197610,2,Yes,Not Started,2024-06-06
2626,812616,5,No,Not Started,2024-03-14
3772,720814,4,Yes,In Progress,2024-02-18
3958,835346,5,No,In Progress,2024-04-09
2383,761122,5,No,Not Started,2024-09-19
1461,753154,2,No,Completed,2024-11-07
466,1199780,1,Yes,Completed,2024-06-09
1486,65110,4,No,Completed,2024-09-09
4220,1251582,2,Yes,In Progress,2024-05-04
4200,834226,5,No,Not Started,2024-10-22
3765,662996,4,Yes,Not Started,2024-09-29
892,1103526,3,Yes,Not Started,2024-10-12
1438,561774,1,Yes,Completed,2025-01-27
3617,548044,5,Yes,Not Started,2024-09-10
473,422546,4,No,In Progress,2024-10-28
1839,831640,5,No,In Progress,2024-10-26
2042,1200374,4,Yes,In Progress,2024-08-20
2086,331968,2,No,Not Started,2024-05-15
2472,104304,5,No,Not Started,2024-10-09
1338,1276020,5,No,Completed,2024-09-16
716,276680,1,No,Not Started,2025-01-13
2725,514398,2,Yes,In Progress,2024-12-15
3037,834226,3,Yes,In Progress,2024-09-27
1577,832832,5,Yes,Not Started,2024-10-16
3623,560990,2,No,Not Started,2024-06-01
815,739090,1,No,Not Started,2024-02-21
320,784478,2,No,In Progress,2024-05-02
760,783158,4,Yes,In Progress,2024-08-17
3032,606928,5,No,Completed,2024-05-28
4534,970880,4,Yes,Not Started,2024-03-21
1464,593128,2,Yes,Completed,2025-01-26
1041,611420,3,No,Completed,2024-07-12
3997,654038,1,Yes,In Progress,2024-10-14
3665,1116366,5,No,In Progress,2024-12-09
116,955818,2,Yes,Not Started,2024-09-09
3475,304420,3,No,In Progress,2024-02-24
3353,1171994,1,No,In Progress,2024-10-13
666,602812,2,Yes,Completed,2024-11-28
4610,795278,1,Yes,In Progress,2024-08-16
1509,149602,3,No,Completed,2024-05-19
1024,1002030,2,Yes,Completed,2024-02-28
946,808808,2,No,Completed,2025-01-03
625,1099956,2,No,Not Started,2024-09-24
1467,997916,1,No,In Progress,2024-12-09
3845,902474,4,Yes,Completed,2024-08-09
1445,802038,5,No,In Progress,2024-08-02
4506,151120,2,No,Not Started,2024-05-18
2729,399640,4,Yes,In Progress,2024-09-24
2503,285638,5,Yes,In Progress,2024-04-07
2242,951304,5,No,Not Started,2024-10-19
2822,627332,4,No,Completed,2024-04-13
3446,813360,3,Yes,Completed,2024-03-25
4918,1029436,2,No,Completed,2024-03-13
3846,1105216,4,No,Completed,2024-06-11
839,846962,2,No,Not Started,2024-11-11
4977,1232282,5,Yes,In Progress,2024-04-30
2375,98066,5,Yes,Completed,2024-08-10
4834,413618,2,Yes,In Progress,2024-08-08
288,628606,2,No,In Progress,2024-03-31
308,1086834,5,No,In Progress,2024-08-16
4394,674352,3,Yes,In Progress,2024-02-16
979,808808,4,Yes,Completed,2024-04-09
975,701662,1,No,Not Started,2024-12-06
2997,590794,4,Yes,In Progress,2024-05-09
1032,455452,3,No,Completed,2024-08-21
2131,1027678,5,Yes,Completed,2024-04-01
3870,271652,1,No,Not Started,2024-07-09
3390,312860,5,Yes,Not Started,2024-06-22
3329,923184,5,Yes,In Progress,2024-03-27
3794,347104,4,Yes,In Progress,2024-05-24
2929,244000,2,Yes,Completed,2024-02-19
3371,622284,3,Yes,Not Started,2024-05-24
920,470482,1,Yes,In Progress,2024-06-30
505,1156778,5,No,Completed,2024-04-18
2512,951050,4,Yes,In Progress,2024-11-24
162,676650,4,No,Not Started,2024-09-20
1057,695656,4,Yes,Not Started,2024-10-20
294,375136,5,Yes,In Progress,2024-11-26
625,831940,1,No,In Progress,2024-07-27
289,229360,4,No,Not Started,2024-07-24
4420,1229488,5,Yes,Completed,2024-07-06
1172,1039442,1,No,Completed,2024-12-13
2999,373556,1,Yes,Not Started,2024-03-09
1499,595818,4,Yes,Completed,2024-07-17
2665,326338,3,No,In Progress,2024-06-12
3863,636842,4,Yes,In Progress,2025-01-16
3810,1079624,1,Yes,In Progress,2024-05-14
2977,64739,5,Yes,Completed,2024-03-27
4815,1089744,3,Yes,Not Started,2024-08-27
1059,713492,3,Yes,Completed,2024-11-03
2352,1035638,1,No,Completed,2024-03-29
121,865630,4,Yes,In Progress,2025-01-20
3186,945978,4,Yes,Completed,2024-06-27
1183,994312,4,Yes,Not Started,2024-05-11
3054,1185936,3,Yes,Completed,2024-05-28
1458,269832,3,No,Completed,2024-09-07
3665,363058,2,No,In Progress,2024-07-27
587,1193056,5,No,Not Started,2025-01-29
1773,866528,1,No,Not Started,2024-04-20
334,599628,5,No,Not Started,2024-08-31
4573,580466,2,No,Completed,2024-03-23
2639,473338,5,Yes,In Progress,2024-12-17
117,214046,3,Yes,Completed,2024-07-07
2123,11174,3,Yes,Completed,2024-10-08
243,1124280,2,No,Completed,2024-03-03
505,1100054,5,Yes,Completed,2024-04-10
4552,1048182,2,Yes,Not Started,2024-09-15
1746,945602,3,No,Not Started,2024-07-01
4912,709536,4,No,In Progress,2024-08-06
4354,389108,4,Yes,Not Started,2024-07-02
1195,883138,4,Yes,Not Started,2024-03-03
461,1257502,4,No,Not Started,2025-02-07
4954,627772,5,No,Not Started,2024-05-22
1897,385686,3,No,In Progress,2024-11-13
2035,340844,4,No,Completed,2025-02-11
2612,855764,2,No,Not Started,2024-10-11
3005,28295,4,No,In Progress,2024-04-17
2400,948974,5,Yes,Completed,2024-05-21
4297,944534,5,No,Not Started,2024-03-17
3097,434100,1,Yes,Not Started,2024-02-13
3743,1023070,1,No,Not Started,2024-11-01
3225,108384,4,No,Completed,2024-11-15
3503,266252,2,No,Not Started,2024-03-27
4869,1148342,3,Yes,Completed,2025-01-23
2870,576054,2,No,In Progress,2024-06-02
20,1158854,4,Yes,In Progress,2024-04-09
1328,62252,2,No,In Progress,2024-10-02
538,807874,2,Yes,Completed,2024-08-29
3383,769518,5,Yes,Completed,2024-05-15
3757,25794,3,No,Completed,2024-10-13
3288,1047750,1,Yes,In Progress,2024-08-09
2978,959586,5,Yes,Completed,2024-10-21
1914,994050,4,No,Completed,2024-12-14
398,1276364,3,Yes,Not Started,2024-06-04
891,1128984,1,No,Not Started,2024-08-27
294,829182,5,Yes,In Progress,2024-08-20
3458,1246636,5,Yes,Completed,2025-02-03
2548,660690,5,No,Not Started,2025-01-03
856,168358,1,Yes,Completed,2024-10-29
4953,92194,2,Yes,Not Started,2024-06-22
2205,269830,5,Yes,Not Started,2024-10-26
712,767256,3,Yes,Completed,2024-07-29
3403,1047408,3,No,Completed,2024-12-20
2850,614472,4,No,Completed,2025-02-06
3339,1201912,2,No,Completed,2024-11-05
3288,397204,2,Yes,Completed,2024-09-06
2161,742602,3,Yes,Completed,2024-03-09
790,699380,4,Yes,In Progress,2024-07-18
4701,1232356,3,Yes,Not Started,2024-04-24
4540,881778,4,No,In Progress,2024-12-24
2665,471546,3,No,In Progress,2024-12-23
2521,959200,1,No,Not Started,2024-12-14
2051,568322,1,Yes,In Progress,2024-04-07
3034,995016,2,No,In Progress,2025-01-09
1011,834226,1,No,Completed,2024-11-16
2468,771880,4,No,Not Started,2024-07-22
4588,690918,1,No,In Progress,2024-08-26
4077,1076424,5,No,Not Started,2024-10-05
4074,323950,3,No,Completed,2024-08-11
3690,577256,5,Yes,Completed,2024-11-13
4389,362530,3,Yes,Completed,2024-07-08
186,618396,3,No,In Progress,2024-12-10
1191,750934,4,Yes,In Progress,2025-02-02
3476,340362,2,No,Completed,2024-03-09
3233,81064,4,Yes,Completed,2024-08-22
4576,1224186,3,Yes,In Progress,2025-01-12
665,1015274,2,No,Not Started,2024-10-19
1739,721746,2,No,In Progress,2024-06-30
1021,1103526,3,Yes,Not Started,2024-04-09
917,946310,5,No,In Progress,2024-03-14
773,270976,1,Yes,In Progress,2024-08-02
1420,753774,1,No,In Progress,2024-09-11
3054,103144,3,Yes,In Progress,2024-05-05
3814,977474,3,Yes,Not Started,2024-05-01
4774,393850,1,Yes,In Progress,2024-11-04
1875,1252630,4,No,Not Started,2024-03-31
2910,994050,3,No,Completed,2024-04-05
121,1221032,5,No,In Progress,2025-01-17
3665,306556,2,Yes,Not Started,2024-07-26
1595,352150,1,No,Completed,2024-02-28
2427,945194,1,No,Completed,2024-05-27
4498,410196,4,Yes,Completed,2025-01-07
3635,743884,5,No,Not Started,2025-01-11
4520,851712,3,No,Not Started,2024-03-21
4575,1034520,1,No,Completed,2024-03-11
4556,589900,1,Yes,Not Started,2024-08-01
3618,139790,5,No,In Progress,2024-11-24
4864,537008,4,Yes,Not Started,2024-04-02
2336,132878,4,No,Completed,2024-03-19
2254,1025026,1,Yes,Completed,2025-01-09
312,1075808,2,No,Completed,2024-09-03
4987,951060,1,No,Not Started,2024-03-23
1345,492818,3,No,In Progress,2024-09-28
1054,1149202,4,No,Completed,2024-09-10
476,157336,1,No,Completed,2024-06-04
278,866384,2,Yes,Completed,2025-01-17
286,811452,3,No,In Progress,2024-10-25
3072,12214,2,Yes,In Progress,2024-07-24
2019,419318,2,No,In Progress,2024-11-20
3464,389018,3,Yes,In Progress,2025-01-11
4271,193916,3,Yes,Completed,2024-12-12
2817,666910,2,Yes,Not Started,2024-04-16
479,44319,1,No,In Progress,2024-08-25
62,958982,5,No,In Progress,2024-08-14
2951,1197810,4,No,In Progress,2024-11-14
3026,181264,5,Yes,In Progress,2024-12-19
268,173462,5,Yes,Not Started,2024-07-17
2982,19422,5,No,Completed,2025-02-01
3817,1019918,5,No,In Progress,2024-03-04
1144,355798,2,No,Not Started,2025-02-06
4500,815672,3,No,Completed,2024-04-10
3451,1008098,3,Yes,Not Started,2024-12-23
4603,744080,2,Yes,Not Started,2024-12-24
2605,910838,5,Yes,In Progress,2025-02-02
1180,1232312,4,No,In Progress,2024-07-13
755,946310,4,No,In Progress,2024-09-10
3650,970880,4,Yes,In Progress,2024-05-28
3539,658766,5,Yes,In Progress,2024-02-26
2484,1217948,1,No,Not Started,2024-05-17
1413,240256,1,Yes,Completed,2024-11-01
4952,1058852,4,Yes,Not Started,2024-03-15
1708,1037666,1,No,In Progress,2024-11-27
320,425126,1,No,Not Started,2025-02-11
4264,325834,2,Yes,Not Started,2024-03-20
1474,782256,2,Yes,Completed,2024-11-02
2281,1087244,5,No,In Progress,2024-04-06
1165,614668,1,No,In Progress,2024-07-23
3414,863976,1,No,Completed,2024-08-01
2267,1039442,5,Yes,Not Started,2024-10-10
4320,1094964,2,No,Not Started,2024-07-27
4837,385662,2,No,Not Started,2025-02-08
3368,514844,3,Yes,Completed,2024-06-19
629,993892,1,No,In Progress,2024-09-16
4607,164554,2,No,In Progress,2024-06-08
936,115752,5,No,In Progress,2024-04-15
1620,527952,3,Yes,Completed,2024-08-21
4418,1203040,5,Yes,Completed,2025-02-03
1355,877106,5,No,In Progress,2024-09-02
149,1169062,3,No,In Progress,2024-05-18
3578,978576,2,No,Not Started,2024-10-30
3428,557436,2,Yes,Not Started,2024-08-06
3571,374652,5,No,Not Started,2024-03-07
2781,1177670,5,No,Completed,2024-02-21
265,1245356,5,Yes,In Progress,2025-01-01
1107,1103954,1,Yes,In Progress,2024-11-12
2652,555340,3,No,In Progress,2024-05-18
3030,844458,3,Yes,In Progress,2025-01-08
2770,1152334,3,No,Not Started,2025-01-04
100,628944,5,No,Completed,2024-03-17
3170,1240408,5,Yes,Not Started,2024-05-02
4957,1164832,5,No,In Progress,2024-11-29
1538,990532,4,Yes,Completed,2025-02-08
4489,943724,2,No,Completed,2024-06-21
1943,911712,2,No,Not Started,2025-01-19
2367,1004134,2,No,In Progress,2024-03-29
461,854764,5,No,In Progress,2024-08-17
1604,118836,5,Yes,In Progress,2025-01-29
2767,741898,2,Yes,Completed,2024-05-05
2291,479760,5,Yes,Not Started,2024-04-25
2194,476000,3,Yes,Completed,2024-07-24
1803,632136,4,No,Completed,2024-10-13
4486,946310,1,Yes,Completed,2024-11-24
2043,281690,3,No,In Progress,2024-09-23
4043,645202,2,Yes,Completed,2025-01-22
4546,245722,4,No,Completed,2024-03-24
1013,1107524,3,Yes,Completed,2024-08-05
2097,1147064,3,Yes,In Progress,2024-08-26
1085,711210,2,Yes,Not Started,2024-09-29
4981,560662,4,No,In Progress,2024-04-01
4822,177912,2,No,Not Started,2024-05-27
4197,637066,5,Yes,Completed,2024-05-08
2648,1168172,2,Yes,Completed,2024-10-11
1834,773650,1,No,Not Started,2024-11-07
159,1247828,3,No,In Progress,2024-07-28
3041,332690,1,Yes,Completed,2024-05-26
452,678150,3,Yes,In Progress,2024-03-23
1724,753154,5,No,Completed,2024-05-20
1080,575676,3,Yes,In Progress,2024-11-17
4939,1005312,3,Yes,Completed,2024-11-02
217,53556,2,No,Completed,2024-03-04
1910,1056848,5,No,Not Started,2024-04-02
1141,535650,2,Yes,Not Started,2024-11-27
3202,965528,5,No,Completed,2024-11-29
3442,452514,4,Yes,In Progress,2024-04-23
2624,26845,5,No,In Progress,2024-09-09
106,1107904,4,No,In Progress,2024-03-30
4672,600316,4,Yes,Completed,2024-05-03
3280,757900,2,Yes,Completed,2024-09-21
601,955138,4,No,Completed,2024-04-10
4148,834836,3,No,Not Started,2024-03-05
305,1049092,2,No,Completed,2024-08-09
1198,883000,4,Yes,Completed,2024-03-04
4018,856530,1,No,Completed,2025-01-16
3352,621014,3,Yes,In Progress,2024-09-26
2345,19422,5,Yes,Not Started,2024-09-16
2081,56585,3,No,In Progress,2024-08-22
3162,885342,1,Yes,Completed,2024-03-22
3076,917724,5,Yes,Not Started,2024-05-16
4200,151956,3,No,In Progress,2024-10-28
3419,656364,3,No,Not Started,2025-02-04
3709,910838,3,No,Completed,2024-05-28
2631,826168,5,Yes,Not Started,2024-04-06
3249,709816,2,No,Not Started,2024-06-16
4841,370752,5,No,Not Started,2025-01-21
947,904240,4,Yes,Completed,2024-05-16
4440,738910,4,Yes,Completed,2025-02-02
784,698278,4,Yes,In Progress,2024-10-29
2990,955138,1,No,Completed,2024-10-05
4275,833182,3,Yes,Not Started,2024-12-26
308,708578,2,Yes,Completed,2024-06-21
1422,310652,2,No,Completed,2024-07-18
2571,200722,1,Yes,In Progress,2025-01-31
4943,1088178,2,Yes,Completed,2025-01-14
2585,192724,2,Yes,In Progress,2024-11-01
3462,665686,2,Yes,In Progress,2024-10-24
4270,598846,5,Yes,Completed,2025-01-05
613,1231872,3,Yes,Completed,2024-04-11
3582,609992,2,No,Not Started,2024-06-24
158,1247828,1,No,Completed,2025-02-10
2734,897238,3,No,Not Started,2024-04-17
1792,35131,4,Yes,Not Started,2025-01-05
4663,138228,3,Yes,Not Started,2024-12-15
4271,519968,1,Yes,In Progress,2024-09-18
2857,794151,3,No,Not Started,2024-11-11
632,569436,4,No,In Progress,2024-02-12
161,53556,5,Yes,Not Started,2024-11-26
2596,1160066,4,No,Not Started,2025-01-20
3320,595258,4,No,In Progress,2024-09-20
3869,955914,1,No,Not Started,2024-02-24
1486,963664,4,No,Completed,2024-11-01
3350,1117834,3,Yes,Not Started,2025-02-10
2367,1115504,3,Yes,Not Started,2024-11-13
3806,588264,4,No,Not Started,2024-05-24
4276,303514,1,No,Not Started,2024-12-07
1203,726290,5,Yes,Not Started,2024-10-07
1795,207304,5,No,Not Started,2025-02-06
2417,83736,2,Yes,In Progress,2024-09-05
2373,561188,1,Yes,Completed,2024-08-21
4992,808506,3,Yes,In Progress,2024-06-26
1526,831940,3,No,In Progress,2024-07-18
2788,1053406,1,No,In Progress,2024-10-14
1703,739090,1,Yes,Not Started,2025-01-09
2769,842058,4,Yes,Completed,2024-12-24
3844,1244302,3,No,In Progress,2024-04-29
1778,994754,1,Yes,Completed,2024-12-08
4094,98706,1,Yes,Completed,2024-02-23
4608,801486,1,Yes,Not Started,2024-09-13
1681,964828,1,No,In Progress,2024-12-18
1353,783748,5,Yes,Completed,2024-06-26
4680,631472,3,Yes,In Progress,2024-09-21
3341,624356,4,Yes,Not Started,2024-07-10
3175,625670,4,No,Completed,2024-05-02
3073,171598,5,Yes,In Progress,2024-03-30
1342,852060,3,Yes,Not Started,2024-12-01
1497,810234,2,No,In Progress,2024-08-04
2844,926206,2,Yes,Completed,2024-09-29
1822,807934,3,Yes,Not Started,2024-11-12
4287,459804,5,Yes,In Progress,2024-11-18
1615,546832,3,Yes,Completed,2024-04-08
3160,600486,1,No,In Progress,2024-12-15
2540,811452,2,Yes,In Progress,2024-04-10
370,1045862,4,No,Not Started,2024-09-05
870,638100,1,No,Not Started,2024-12-08
4464,676554,1,No,Completed,2024-07-20
2610,1114060,4,No,Completed,2024-10-18
3082,532216,5,No,Not Started,2024-07-10
3782,1058852,3,Yes,In Progress,2024-10-26
1772,1103526,2,Yes,Not Started,2024-11-27
1593,896742,5,No,Not Started,2024-04-18
197,206088,5,No,Not Started,2024-04-05
1524,1017116,2,No,Completed,2024-06-25
1912,657130,1,Yes,Not Started,2024-04-18
2279,921560,3,Yes,Completed,2024-09-27
662,1210062,4,Yes,In Progress,2024-07-23
2762,1168172,4,No,In Progress,2024-02-16
2547,390866,3,No,In Progress,2024-03-27
851,511952,5,No,Completed,2024-05-08
445,638980,4,No,Completed,2024-09-03
2497,936328,1,Yes,Completed,2024-06-08
3242,529028,2,Yes,Not Started,2024-05-22
461,794151,2,No,Not Started,2024-04-04
2421,1217948,4,Yes,In Progress,2024-06-15
1487,437398,5,Yes,In Progress,2024-03-22
581,48841,4,No,In Progress,2024-08-07
1449,1051856,2,Yes,Not Started,2024-03-29
2201,1141614,5,Yes,Completed,2024-05-01
2878,1196538,1,No,Not Started,2024-02-22
1182,685190,4,No,In Progress,2024-10-22
274,715476,4,No,Not Started,2024-12-26
2472,720144,4,Yes,Not Started,2024-06-10
2017,1234108,1,No,Not Started,2024-08-13
2168,866460,3,Yes,Completed,2024-10-15
4398,1121650,1,No,Completed,2025-01-10
1096,529424,3,No,Not Started,2024-03-21
2900,585752,5,Yes,Completed,2024-03-19
4696,612528,4,Yes,In Progress,2024-06-03
4650,343818,3,No,Completed,2024-05-02
831,922750,1,No,In Progress,2025-01-12
1590,820194,5,Yes,In Progress,2024-05-24
1725,886300,5,Yes,Completed,2025-02-10
2212,1170198,1,No,Completed,2024-12-26
2997,172906,4,No,Not Started,2024-12-07
4895,842058,4,No,Completed,2024-03-20
4297,139772,3,Yes,In Progress,2024-11-15
4054,49553,5,No,Completed,2025-02-10
870,44836,5,No,Not Started,2024-09-04
3353,447362,2,No,In Progress,2024-04-08
3755,636548,2,Yes,Completed,2024-07-14
3431,169144,4,Yes,Completed,2024-09-23
1794,459946,4,Yes,Completed,2024-08-16
1977,628606,1,No,Completed,2024-08-20
2134,1157298,3,No,Completed,2024-08-12
4432,551910,3,Yes,Completed,2024-05-09
1780,1078522,4,No,In Progress,2024-09-08
401,629088,5,No,Completed,2024-12-31
749,46927,3,Yes,In Progress,2025-01-20
1066,90132,1,No,Completed,2024-09-04
2536,948294,4,No,In Progress,2024-12-14
3302,1198654,2,No,Not Started,2024-10-09
2136,516394,3,No,Not Started,2025-02-01
356,969170,5,No,Completed,2025-01-11
357,269830,2,Yes,In Progress,2024-07-18
4456,922600,5,Yes,Not Started,2024-07-09
4164,1204208,4,No,In Progress,2024-09-18
2872,814200,5,Yes,In Progress,2024-03-03
2238,966522,4,No,Not Started,2024-06-05
3778,745120,1,No,In Progress,2024-05-25
3716,681878,4,No,In Progress,2024-11-26
1273,65596,4,No,Completed,2024-05-02
655,94532,5,No,In Progress,2024-07-28
1761,380206,4,Yes,In Progress,2024-08-31
3210,447362,5,No,In Progress,2024-04-22
302,552058,5,Yes,In Progress,2024-03-19
3813,806122,4,Yes,In Progress,2024-05-18
1671,185526,4,No,Not Started,2024-08-12
1035,520876,3,No,In Progress,2024-05-15
4250,1189280,3,No,Not Started,2024-06-18
4544,1047508,3,No,In Progress,2024-06-22
3351,707644,4,Yes,Completed,2024-10-16
1682,1165016,1,No,Not Started,2024-03-28
4973,142666,4,No,In Progress,2024-02-20
118,1229488,1,Yes,In Progress,2024-11-05
975,900472,2,Yes,Not Started,2024-02-28
3202,749560,2,No,Not Started,2024-12-16
3536,1240408,2,Yes,Not Started,2024-06-29
4033,904144,1,No,Completed,2024-05-23
3757,999262,4,No,Not Started,2024-06-14
2095,780150,3,Yes,Not Started,2024-07-15
1674,882276,2,No,In Progress,2024-08-16
4898,615600,1,Yes,Completed,2024-09-18
1735,131512,2,No,Completed,2024-03-09
2731,177614,2,No,Completed,2024-04-16
4559,591116,4,Yes,Not Started,2024-02-16
541,477702,5,No,Not Started,2025-02-06
1146,812602,1,Yes,Not Started,2024-05-17
2574,1009254,3,No,Not Started,2024-04-27
1809,844458,4,Yes,In Progress,2025-01-19
1523,970874,1,Yes,In Progress,2024-04-23
1053,744034,5,No,Completed,2024-06-04
1998,137650,5,Yes,In Progress,2024-11-04
3015,1049760,3,No,In Progress,2024-12-27
2822,113712,3,No,Not Started,2024-08-19
2764,76524,3,Yes,Not Started,2024-12-11
2965,856526,4,No,In Progress,2025-01-10
4727,288942,4,No,In Progress,2024-04-28
77,1089744,1,No,In Progress,2024-02-26
3223,519968,2,Yes,Completed,2024-02-15
875,1095116,5,Yes,Completed,2024-09-10
316,212374,3,Yes,Completed,2024-08-08
1945,1125814,2,Yes,Completed,2024-12-13
1046,179978,3,Yes,Completed,2024-10-30
3810,395652,2,Yes,In Progress,2024-12-15
334,681878,2,Yes,In Progress,2024-06-13
982,854690,1,Yes,Not Started,2024-04-24
2100,796486,4,Yes,Completed,2024-04-07
714,946310,2,Yes,Completed,2024-05-25
1023,270844,4,Yes,In Progress,2024-09-12
271,189996,3,No,Completed,2024-02-15
175,244000,4,Yes,In Progress,2024-10-28
2458,760698,3,Yes,In Progress,2024-03-02
1465,899702,5,Yes,Completed,2024-09-07
522,871682,4,No,Completed,2024-07-27
3673,218416,3,Yes,Not Started,2024-04-24
1312,398224,4,Yes,In Progress,2025-02-01
3412,476268,1,No,Not Started,2024-06-11
1782,1132162,1,Yes,Not Started,2024-02-13
1124,785210,5,Yes,Completed,2024-03-10
